iso3c,country_name,year,time,time_unit,deaths
COL,Colombia,2016,6,weekly,4095
COL,Colombia,2016,7,weekly,4108
COL,Colombia,2016,8,weekly,4072
COL,Colombia,2016,9,weekly,4175
COL,Colombia,2016,10,weekly,4206
COL,Colombia,2016,11,weekly,4200
COL,Colombia,2016,12,weekly,4244
COL,Colombia,2016,13,weekly,4066
COL,Colombia,2016,14,weekly,4098
COL,Colombia,2016,15,weekly,4137
COL,Colombia,2016,16,weekly,4196
COL,Colombia,2016,17,weekly,4092
COL,Colombia,2016,18,weekly,4154
COL,Colombia,2016,19,weekly,4301
COL,Colombia,2016,20,weekly,4611
COL,Colombia,2016,21,weekly,4509
COL,Colombia,2016,22,weekly,4549
COL,Colombia,2016,23,weekly,4525
COL,Colombia,2016,24,weekly,4513
COL,Colombia,2016,25,weekly,4484
COL,Colombia,2016,26,weekly,4515
COL,Colombia,2016,27,weekly,4316
COL,Colombia,2016,28,weekly,4295
COL,Colombia,2016,29,weekly,4072
COL,Colombia,2016,30,weekly,4156
COL,Colombia,2016,31,weekly,4143
COL,Colombia,2016,32,weekly,4263
COL,Colombia,2016,33,weekly,4154
COL,Colombia,2016,34,weekly,4019
COL,Colombia,2016,35,weekly,4103
COL,Colombia,2016,36,weekly,4061
COL,Colombia,2016,37,weekly,4000
COL,Colombia,2016,38,weekly,4164
COL,Colombia,2016,39,weekly,3998
COL,Colombia,2016,40,weekly,4043
COL,Colombia,2016,41,weekly,4162
COL,Colombia,2016,42,weekly,4127
COL,Colombia,2016,43,weekly,4049
COL,Colombia,2016,44,weekly,4021
COL,Colombia,2016,45,weekly,4155
COL,Colombia,2016,46,weekly,4111
COL,Colombia,2016,47,weekly,4237
COL,Colombia,2016,48,weekly,4178
COL,Colombia,2016,49,weekly,4438
COL,Colombia,2016,50,weekly,4571
COL,Colombia,2016,51,weekly,4566
COL,Colombia,2016,52,weekly,4747
COL,Colombia,2017,1,weekly,4601
COL,Colombia,2017,2,weekly,4614
COL,Colombia,2017,3,weekly,4512
COL,Colombia,2017,4,weekly,4440
COL,Colombia,2017,5,weekly,4272
COL,Colombia,2017,6,weekly,4291
COL,Colombia,2017,7,weekly,4142
COL,Colombia,2017,8,weekly,4174
COL,Colombia,2017,9,weekly,4142
COL,Colombia,2017,10,weekly,4223
COL,Colombia,2017,11,weekly,4122
COL,Colombia,2017,12,weekly,4130
COL,Colombia,2017,13,weekly,4477
COL,Colombia,2017,14,weekly,4319
COL,Colombia,2017,15,weekly,4151
COL,Colombia,2017,16,weekly,4230
COL,Colombia,2017,17,weekly,4275
COL,Colombia,2017,18,weekly,4042
COL,Colombia,2017,19,weekly,4158
COL,Colombia,2017,20,weekly,4488
COL,Colombia,2017,21,weekly,4316
COL,Colombia,2017,22,weekly,4467
COL,Colombia,2017,23,weekly,4313
COL,Colombia,2017,24,weekly,4303
COL,Colombia,2017,25,weekly,4142
COL,Colombia,2017,26,weekly,4379
COL,Colombia,2017,27,weekly,4366
COL,Colombia,2017,28,weekly,4372
COL,Colombia,2017,29,weekly,4305
COL,Colombia,2017,30,weekly,4231
COL,Colombia,2017,31,weekly,4335
COL,Colombia,2017,32,weekly,4234
COL,Colombia,2017,33,weekly,4356
COL,Colombia,2017,34,weekly,4193
COL,Colombia,2017,35,weekly,4215
COL,Colombia,2017,36,weekly,4224
COL,Colombia,2017,37,weekly,4329
COL,Colombia,2017,38,weekly,4345
COL,Colombia,2017,39,weekly,4248
COL,Colombia,2017,40,weekly,4282
COL,Colombia,2017,41,weekly,4351
COL,Colombia,2017,42,weekly,4416
COL,Colombia,2017,43,weekly,4151
COL,Colombia,2017,44,weekly,4273
COL,Colombia,2017,45,weekly,4399
COL,Colombia,2017,46,weekly,4191
COL,Colombia,2017,47,weekly,4251
COL,Colombia,2017,48,weekly,4363
COL,Colombia,2017,49,weekly,4541
COL,Colombia,2017,50,weekly,4456
COL,Colombia,2017,51,weekly,4518
COL,Colombia,2017,52,weekly,4542
COL,Colombia,2018,1,weekly,4683
COL,Colombia,2018,2,weekly,4431
COL,Colombia,2018,3,weekly,4589
COL,Colombia,2018,4,weekly,4608
COL,Colombia,2018,5,weekly,4450
COL,Colombia,2018,6,weekly,4367
COL,Colombia,2018,7,weekly,4296
COL,Colombia,2018,8,weekly,4225
COL,Colombia,2018,9,weekly,4337
COL,Colombia,2018,10,weekly,4471
COL,Colombia,2018,11,weekly,4564
COL,Colombia,2018,12,weekly,4410
COL,Colombia,2018,13,weekly,4209
COL,Colombia,2018,14,weekly,4349
COL,Colombia,2018,15,weekly,4308
COL,Colombia,2018,16,weekly,4311
COL,Colombia,2018,17,weekly,4387
COL,Colombia,2018,18,weekly,4507
COL,Colombia,2018,19,weekly,4436
COL,Colombia,2018,20,weekly,4695
COL,Colombia,2018,21,weekly,4625
COL,Colombia,2018,22,weekly,4714
COL,Colombia,2018,23,weekly,4816
COL,Colombia,2018,24,weekly,4757
COL,Colombia,2018,25,weekly,4813
COL,Colombia,2018,26,weekly,4839
COL,Colombia,2018,27,weekly,4789
COL,Colombia,2018,28,weekly,4739
COL,Colombia,2018,29,weekly,4695
COL,Colombia,2018,30,weekly,4491
COL,Colombia,2018,31,weekly,4429
COL,Colombia,2018,32,weekly,4574
COL,Colombia,2018,33,weekly,4607
COL,Colombia,2018,34,weekly,4457
COL,Colombia,2018,35,weekly,4427
COL,Colombia,2018,36,weekly,4414
COL,Colombia,2018,37,weekly,4382
COL,Colombia,2018,38,weekly,4400
COL,Colombia,2018,39,weekly,4285
COL,Colombia,2018,40,weekly,4257
COL,Colombia,2018,41,weekly,4339
COL,Colombia,2018,42,weekly,4306
COL,Colombia,2018,43,weekly,4253
COL,Colombia,2018,44,weekly,4391
COL,Colombia,2018,45,weekly,4317
COL,Colombia,2018,46,weekly,4472
COL,Colombia,2018,47,weekly,4407
COL,Colombia,2018,48,weekly,4595
COL,Colombia,2018,49,weekly,4713
COL,Colombia,2018,50,weekly,4719
COL,Colombia,2018,51,weekly,4744
COL,Colombia,2018,52,weekly,4935
COL,Colombia,2019,1,weekly,5311
COL,Colombia,2019,2,weekly,4663
COL,Colombia,2019,3,weekly,4798
COL,Colombia,2019,4,weekly,4566
COL,Colombia,2019,5,weekly,4507
COL,Colombia,2019,6,weekly,4449
COL,Colombia,2019,7,weekly,4435
COL,Colombia,2019,8,weekly,4449
COL,Colombia,2019,9,weekly,4431
COL,Colombia,2019,10,weekly,4406
COL,Colombia,2019,11,weekly,4456
COL,Colombia,2019,12,weekly,4474
COL,Colombia,2019,13,weekly,4464
COL,Colombia,2019,14,weekly,4433
COL,Colombia,2019,15,weekly,4510
COL,Colombia,2019,16,weekly,4383
COL,Colombia,2019,17,weekly,4414
COL,Colombia,2019,18,weekly,4636
COL,Colombia,2019,19,weekly,4579
COL,Colombia,2019,20,weekly,4397
COL,Colombia,2019,21,weekly,4637
COL,Colombia,2019,22,weekly,4532
COL,Colombia,2019,23,weekly,4824
COL,Colombia,2019,24,weekly,4693
COL,Colombia,2019,25,weekly,4913
COL,Colombia,2019,26,weekly,4766
COL,Colombia,2019,27,weekly,4820
COL,Colombia,2019,28,weekly,4837
COL,Colombia,2019,29,weekly,4873
COL,Colombia,2019,30,weekly,4623
COL,Colombia,2019,31,weekly,4676
COL,Colombia,2019,32,weekly,4683
COL,Colombia,2019,33,weekly,4645
COL,Colombia,2019,34,weekly,4865
COL,Colombia,2019,35,weekly,4792
COL,Colombia,2019,36,weekly,4662
COL,Colombia,2019,37,weekly,4568
COL,Colombia,2019,38,weekly,4599
COL,Colombia,2019,39,weekly,4392
COL,Colombia,2019,40,weekly,4582
COL,Colombia,2019,41,weekly,4540
COL,Colombia,2019,42,weekly,4581
COL,Colombia,2019,43,weekly,4600
COL,Colombia,2019,44,weekly,4732
COL,Colombia,2019,45,weekly,4706
COL,Colombia,2019,46,weekly,4649
COL,Colombia,2019,47,weekly,4738
COL,Colombia,2019,48,weekly,4709
COL,Colombia,2019,49,weekly,4758
COL,Colombia,2019,50,weekly,4744
COL,Colombia,2019,51,weekly,4808
COL,Colombia,2019,52,weekly,4973
COL,Colombia,2020,1,weekly,5019
COL,Colombia,2020,2,weekly,5050
COL,Colombia,2020,3,weekly,4937
COL,Colombia,2020,4,weekly,4793
COL,Colombia,2020,5,weekly,4651
COL,Colombia,2020,6,weekly,4760
COL,Colombia,2020,7,weekly,4736
COL,Colombia,2020,8,weekly,4729
COL,Colombia,2020,9,weekly,4565
COL,Colombia,2020,10,weekly,4567
COL,Colombia,2020,11,weekly,4480
COL,Colombia,2020,12,weekly,4529
COL,Colombia,2020,13,weekly,4358
COL,Colombia,2020,14,weekly,4219
COL,Colombia,2020,15,weekly,4276
COL,Colombia,2020,16,weekly,4376
COL,Colombia,2020,17,weekly,4359
COL,Colombia,2020,18,weekly,4304
COL,Colombia,2020,19,weekly,4488
COL,Colombia,2020,20,weekly,4613
COL,Colombia,2020,21,weekly,4727
COL,Colombia,2020,22,weekly,4772
COL,Colombia,2020,23,weekly,5190
COL,Colombia,2020,24,weekly,5385
COL,Colombia,2020,25,weekly,5828
COL,Colombia,2020,26,weekly,6166
COL,Colombia,2020,27,weekly,6291
COL,Colombia,2020,28,weekly,6796
COL,Colombia,2020,29,weekly,7377
COL,Colombia,2020,30,weekly,7767
COL,Colombia,2020,31,weekly,8131
COL,Colombia,2020,32,weekly,7926
COL,Colombia,2020,33,weekly,7693
COL,Colombia,2020,34,weekly,7193
COL,Colombia,2020,35,weekly,6845
COL,Colombia,2020,36,weekly,6613
COL,Colombia,2020,37,weekly,6427
COL,Colombia,2020,38,weekly,6290
COL,Colombia,2020,39,weekly,6200
COL,Colombia,2020,40,weekly,6053
COL,Colombia,2020,41,weekly,6227
COL,Colombia,2020,42,weekly,6226
COL,Colombia,2020,43,weekly,6349
COL,Colombia,2020,44,weekly,6124
COL,Colombia,2020,45,weekly,6301
COL,Colombia,2020,46,weekly,6169
COL,Colombia,2020,47,weekly,6281
COL,Colombia,2020,48,weekly,6313
COL,Colombia,2020,49,weekly,6250
COL,Colombia,2020,50,weekly,6682
COL,Colombia,2020,51,weekly,6724
COL,Colombia,2020,52,weekly,7237
COL,Colombia,2020,53,weekly,7881
COL,Colombia,2021,1,weekly,8054
COL,Colombia,2021,2,weekly,8537
COL,Colombia,2021,3,weekly,8573
COL,Colombia,2021,4,weekly,7753
COL,Colombia,2021,5,weekly,7103
COL,Colombia,2021,6,weekly,6401
COL,Colombia,2021,7,weekly,5969
COL,Colombia,2021,8,weekly,5620
COL,Colombia,2021,9,weekly,5624
COL,Colombia,2021,10,weekly,5368
COL,Colombia,2021,11,weekly,5654
COL,Colombia,2021,12,weekly,6015
COL,Colombia,2021,13,weekly,6557
COL,Colombia,2021,14,weekly,7279
COL,Colombia,2021,15,weekly,8519
COL,Colombia,2021,16,weekly,8872
COL,Colombia,2021,17,weekly,8850
COL,Colombia,2021,18,weekly,8965
COL,Colombia,2021,19,weekly,9061
COL,Colombia,2021,20,weekly,9142
COL,Colombia,2021,21,weekly,9390
COL,Colombia,2021,22,weekly,9874
COL,Colombia,2021,23,weekly,10199
COL,Colombia,2021,24,weekly,10558
COL,Colombia,2021,25,weekly,10606
COL,Colombia,2021,26,weekly,10412
COL,Colombia,2021,27,weekly,9705
COL,Colombia,2021,28,weekly,8895
COL,Colombia,2021,29,weekly,7761
COL,Colombia,2021,30,weekly,7150
COL,Colombia,2021,31,weekly,6385
COL,Colombia,2021,32,weekly,5891
COL,Colombia,2021,33,weekly,5673
COL,Colombia,2021,34,weekly,5383
COL,Colombia,2021,35,weekly,5136
COL,Colombia,2021,36,weekly,5099
COL,Colombia,2021,37,weekly,5028
COL,Colombia,2021,38,weekly,5259
COL,Colombia,2021,39,weekly,5051
COL,Colombia,2021,40,weekly,5180
COL,Colombia,2021,41,weekly,5105
COL,Colombia,2021,42,weekly,5041
COL,Colombia,2021,43,weekly,5080
COL,Colombia,2021,44,weekly,5156
COL,Colombia,2021,45,weekly,5317
COL,Colombia,2021,46,weekly,5316
COL,Colombia,2021,47,weekly,5309
COL,Colombia,2021,48,weekly,5523
COL,Colombia,2021,49,weekly,5635
COL,Colombia,2021,50,weekly,5510
COL,Colombia,2021,51,weekly,5901
COL,Colombia,2021,52,weekly,5959
COL,Colombia,2022,1,weekly,6405
COL,Colombia,2022,2,weekly,7083
COL,Colombia,2022,3,weekly,7901
COL,Colombia,2022,4,weekly,8288
COL,Colombia,2022,5,weekly,7751
COL,Colombia,2022,6,weekly,6910
COL,Colombia,2022,7,weekly,6120
COL,Colombia,2022,8,weekly,5456
COL,Colombia,2022,9,weekly,5195
COL,Colombia,2022,10,weekly,5076
COL,Colombia,2022,11,weekly,4972
COL,Colombia,2022,12,weekly,4972
COL,Colombia,2022,13,weekly,4888
COL,Colombia,2022,14,weekly,4917
COL,Colombia,2022,15,weekly,4784
COL,Colombia,2022,16,weekly,4994
COL,Colombia,2022,17,weekly,4940
COL,Colombia,2022,18,weekly,5180
COL,Colombia,2022,19,weekly,5129
COL,Colombia,2022,20,weekly,5118
COL,Colombia,2022,21,weekly,5167
COL,Colombia,2022,22,weekly,5302
COL,Colombia,2022,23,weekly,5348
COL,Colombia,2022,24,weekly,5394
COL,Colombia,2022,25,weekly,5419
COL,Colombia,2022,26,weekly,5892
COL,Colombia,2022,27,weekly,5960
COL,Colombia,2022,28,weekly,5967
COL,Colombia,2022,29,weekly,5443
COL,Colombia,2022,30,weekly,5473
COL,Colombia,2022,31,weekly,5301
COL,Colombia,2022,32,weekly,5271
COL,Colombia,2022,33,weekly,5065
COL,Colombia,2022,34,weekly,5182
COL,Colombia,2022,35,weekly,5225
COL,Colombia,2022,36,weekly,5147
COL,Colombia,2022,37,weekly,4894
COL,Colombia,2022,38,weekly,4891
COL,Colombia,2022,39,weekly,4871
COL,Colombia,2022,40,weekly,4986
COL,Colombia,2022,41,weekly,5045
COL,Colombia,2022,42,weekly,5115
COL,Colombia,2022,43,weekly,4992
COL,Colombia,2022,44,weekly,5000
COL,Colombia,2022,45,weekly,4948
COL,Colombia,2022,46,weekly,5040
COL,Colombia,2022,47,weekly,5314
COL,Colombia,2022,48,weekly,5233
COL,Colombia,2022,49,weekly,5383
COL,Colombia,2022,50,weekly,5391
COL,Colombia,2022,51,weekly,5561
COL,Colombia,2022,52,weekly,5727
COL,Colombia,2023,1,weekly,5219
COL,Colombia,2023,2,weekly,5238
COL,Colombia,2023,3,weekly,5224
COL,Colombia,2023,4,weekly,5200
COL,Colombia,2023,5,weekly,4953
COL,Colombia,2023,6,weekly,4991
COL,Colombia,2023,7,weekly,4908
COL,Colombia,2023,8,weekly,5011
COL,Colombia,2023,9,weekly,5118
COL,Colombia,2023,10,weekly,4898
COL,Colombia,2023,11,weekly,4990
COL,Colombia,2023,12,weekly,5103
COL,Colombia,2023,13,weekly,5051
CRI,Costa Rica,2015,1,monthly,1929
CRI,Costa Rica,2015,2,monthly,1542
CRI,Costa Rica,2015,3,monthly,1757
CRI,Costa Rica,2015,4,monthly,1666
CRI,Costa Rica,2015,5,monthly,1715
CRI,Costa Rica,2015,6,monthly,1683
CRI,Costa Rica,2015,7,monthly,1695
CRI,Costa Rica,2015,8,monthly,1764
CRI,Costa Rica,2015,9,monthly,1659
CRI,Costa Rica,2015,10,monthly,1760
CRI,Costa Rica,2015,11,monthly,1790
CRI,Costa Rica,2015,12,monthly,2059
CRI,Costa Rica,2016,1,monthly,1974
CRI,Costa Rica,2016,2,monthly,1723
CRI,Costa Rica,2016,3,monthly,1829
CRI,Costa Rica,2016,4,monthly,1815
CRI,Costa Rica,2016,5,monthly,1858
CRI,Costa Rica,2016,6,monthly,1770
CRI,Costa Rica,2016,7,monthly,1885
CRI,Costa Rica,2016,8,monthly,1863
CRI,Costa Rica,2016,9,monthly,1696
CRI,Costa Rica,2016,10,monthly,1919
CRI,Costa Rica,2016,11,monthly,2036
CRI,Costa Rica,2016,12,monthly,2261
CRI,Costa Rica,2017,1,monthly,2140
CRI,Costa Rica,2017,2,monthly,1647
CRI,Costa Rica,2017,3,monthly,1878
CRI,Costa Rica,2017,4,monthly,1825
CRI,Costa Rica,2017,5,monthly,1864
CRI,Costa Rica,2017,6,monthly,1823
CRI,Costa Rica,2017,7,monthly,1955
CRI,Costa Rica,2017,8,monthly,1969
CRI,Costa Rica,2017,9,monthly,1981
CRI,Costa Rica,2017,10,monthly,2047
CRI,Costa Rica,2017,11,monthly,2018
CRI,Costa Rica,2017,12,monthly,2082
CRI,Costa Rica,2018,1,monthly,1973
CRI,Costa Rica,2018,2,monthly,1764
CRI,Costa Rica,2018,3,monthly,1954
CRI,Costa Rica,2018,4,monthly,1864
CRI,Costa Rica,2018,5,monthly,2050
CRI,Costa Rica,2018,6,monthly,2001
CRI,Costa Rica,2018,7,monthly,1940
CRI,Costa Rica,2018,8,monthly,2008
CRI,Costa Rica,2018,9,monthly,2025
CRI,Costa Rica,2018,10,monthly,1966
CRI,Costa Rica,2018,11,monthly,1926
CRI,Costa Rica,2018,12,monthly,2208
CRI,Costa Rica,2019,1,monthly,2081
CRI,Costa Rica,2019,2,monthly,1748
CRI,Costa Rica,2019,3,monthly,1944
CRI,Costa Rica,2019,4,monthly,1993
CRI,Costa Rica,2019,5,monthly,2044
CRI,Costa Rica,2019,6,monthly,2285
CRI,Costa Rica,2019,7,monthly,2031
CRI,Costa Rica,2019,8,monthly,2005
CRI,Costa Rica,2019,9,monthly,1991
CRI,Costa Rica,2019,10,monthly,2060
CRI,Costa Rica,2019,11,monthly,1979
CRI,Costa Rica,2019,12,monthly,2097
CRI,Costa Rica,2020,1,monthly,2085
CRI,Costa Rica,2020,2,monthly,1954
CRI,Costa Rica,2020,3,monthly,2065
CRI,Costa Rica,2020,4,monthly,1816
CRI,Costa Rica,2020,5,monthly,1869
CRI,Costa Rica,2020,6,monthly,1862
CRI,Costa Rica,2020,7,monthly,2046
CRI,Costa Rica,2020,8,monthly,2292
CRI,Costa Rica,2020,9,monthly,2506
CRI,Costa Rica,2020,10,monthly,2502
CRI,Costa Rica,2020,11,monthly,2406
CRI,Costa Rica,2020,12,monthly,2767
CRI,Costa Rica,2021,1,monthly,2678
CRI,Costa Rica,2021,2,monthly,2078
CRI,Costa Rica,2021,3,monthly,2269
CRI,Costa Rica,2021,4,monthly,2307
CRI,Costa Rica,2021,5,monthly,3020
CRI,Costa Rica,2021,6,monthly,2629
CRI,Costa Rica,2021,7,monthly,2485
CRI,Costa Rica,2021,8,monthly,2737
CRI,Costa Rica,2021,9,monthly,3162
CRI,Costa Rica,2021,10,monthly,2952
CRI,Costa Rica,2021,11,monthly,2345
CRI,Costa Rica,2021,12,monthly,2352
CRI,Costa Rica,2022,1,monthly,2500
CRI,Costa Rica,2022,2,monthly,2500
CRI,Costa Rica,2022,3,monthly,2409
CRI,Costa Rica,2022,4,monthly,2139
CRI,Costa Rica,2022,5,monthly,2489
CRI,Costa Rica,2022,6,monthly,2470
CRI,Costa Rica,2022,7,monthly,2568
CRI,Costa Rica,2022,8,monthly,2389
CRI,Costa Rica,2022,9,monthly,2335
CRI,Costa Rica,2022,10,monthly,2299
CRI,Costa Rica,2022,11,monthly,2290
CRI,Costa Rica,2022,12,monthly,2533
CRI,Costa Rica,2023,1,monthly,2507
CRI,Costa Rica,2023,2,monthly,2105
CRI,Costa Rica,2023,3,monthly,2400
CRI,Costa Rica,2023,4,monthly,2311
CRI,Costa Rica,2023,5,monthly,2340
CRI,Costa Rica,2023,6,monthly,2467
CRI,Costa Rica,2023,7,monthly,2632
CRI,Costa Rica,2023,8,monthly,2422
CRI,Costa Rica,2023,9,monthly,2347
CRI,Costa Rica,2023,10,monthly,2469
CRI,Costa Rica,2023,11,monthly,2426
CRI,Costa Rica,2023,12,monthly,2573
HRV,Croatia,2015,1,weekly,1177
HRV,Croatia,2015,2,weekly,1254
HRV,Croatia,2015,3,weekly,1276
HRV,Croatia,2015,4,weekly,1231
HRV,Croatia,2015,5,weekly,1215
HRV,Croatia,2015,6,weekly,1287
HRV,Croatia,2015,7,weekly,1306
HRV,Croatia,2015,8,weekly,1301
HRV,Croatia,2015,9,weekly,1239
HRV,Croatia,2015,10,weekly,1215
HRV,Croatia,2015,11,weekly,1208
HRV,Croatia,2015,12,weekly,1232
HRV,Croatia,2015,13,weekly,1085
HRV,Croatia,2015,14,weekly,1137
HRV,Croatia,2015,15,weekly,1078
HRV,Croatia,2015,16,weekly,1026
HRV,Croatia,2015,17,weekly,1041
HRV,Croatia,2015,18,weekly,1019
HRV,Croatia,2015,19,weekly,1011
HRV,Croatia,2015,20,weekly,926
HRV,Croatia,2015,21,weekly,947
HRV,Croatia,2015,22,weekly,855
HRV,Croatia,2015,23,weekly,998
HRV,Croatia,2015,24,weekly,1000
HRV,Croatia,2015,25,weekly,875
HRV,Croatia,2015,26,weekly,880
HRV,Croatia,2015,27,weekly,996
HRV,Croatia,2015,28,weekly,1010
HRV,Croatia,2015,29,weekly,1049
HRV,Croatia,2015,30,weekly,1230
HRV,Croatia,2015,31,weekly,918
HRV,Croatia,2015,32,weekly,1040
HRV,Croatia,2015,33,weekly,1066
HRV,Croatia,2015,34,weekly,827
HRV,Croatia,2015,35,weekly,929
HRV,Croatia,2015,36,weekly,911
HRV,Croatia,2015,37,weekly,909
HRV,Croatia,2015,38,weekly,1057
HRV,Croatia,2015,39,weekly,891
HRV,Croatia,2015,40,weekly,927
HRV,Croatia,2015,41,weekly,914
HRV,Croatia,2015,42,weekly,945
HRV,Croatia,2015,43,weekly,949
HRV,Croatia,2015,44,weekly,953
HRV,Croatia,2015,45,weekly,1004
HRV,Croatia,2015,46,weekly,951
HRV,Croatia,2015,47,weekly,938
HRV,Croatia,2015,48,weekly,955
HRV,Croatia,2015,49,weekly,982
HRV,Croatia,2015,50,weekly,953
HRV,Croatia,2015,51,weekly,938
HRV,Croatia,2015,52,weekly,1033
HRV,Croatia,2015,53,weekly,1046
HRV,Croatia,2016,1,weekly,1115
HRV,Croatia,2016,2,weekly,1032
HRV,Croatia,2016,3,weekly,1074
HRV,Croatia,2016,4,weekly,1114
HRV,Croatia,2016,5,weekly,1024
HRV,Croatia,2016,6,weekly,1063
HRV,Croatia,2016,7,weekly,989
HRV,Croatia,2016,8,weekly,980
HRV,Croatia,2016,9,weekly,987
HRV,Croatia,2016,10,weekly,1047
HRV,Croatia,2016,11,weekly,1034
HRV,Croatia,2016,12,weekly,1008
HRV,Croatia,2016,13,weekly,1086
HRV,Croatia,2016,14,weekly,1003
HRV,Croatia,2016,15,weekly,966
HRV,Croatia,2016,16,weekly,931
HRV,Croatia,2016,17,weekly,940
HRV,Croatia,2016,18,weekly,1005
HRV,Croatia,2016,19,weekly,912
HRV,Croatia,2016,20,weekly,987
HRV,Croatia,2016,21,weekly,1003
HRV,Croatia,2016,22,weekly,963
HRV,Croatia,2016,23,weekly,903
HRV,Croatia,2016,24,weekly,906
HRV,Croatia,2016,25,weekly,975
HRV,Croatia,2016,26,weekly,906
HRV,Croatia,2016,27,weekly,874
HRV,Croatia,2016,28,weekly,910
HRV,Croatia,2016,29,weekly,904
HRV,Croatia,2016,30,weekly,942
HRV,Croatia,2016,31,weekly,874
HRV,Croatia,2016,32,weekly,804
HRV,Croatia,2016,33,weekly,930
HRV,Croatia,2016,34,weekly,951
HRV,Croatia,2016,35,weekly,911
HRV,Croatia,2016,36,weekly,897
HRV,Croatia,2016,37,weekly,903
HRV,Croatia,2016,38,weekly,876
HRV,Croatia,2016,39,weekly,1008
HRV,Croatia,2016,40,weekly,958
HRV,Croatia,2016,41,weekly,1029
HRV,Croatia,2016,42,weekly,944
HRV,Croatia,2016,43,weekly,968
HRV,Croatia,2016,44,weekly,971
HRV,Croatia,2016,45,weekly,1006
HRV,Croatia,2016,46,weekly,984
HRV,Croatia,2016,47,weekly,1007
HRV,Croatia,2016,48,weekly,975
HRV,Croatia,2016,49,weekly,1067
HRV,Croatia,2016,50,weekly,1157
HRV,Croatia,2016,51,weekly,1188
HRV,Croatia,2016,52,weekly,1263
HRV,Croatia,2017,1,weekly,1465
HRV,Croatia,2017,2,weekly,1621
HRV,Croatia,2017,3,weekly,1475
HRV,Croatia,2017,4,weekly,1369
HRV,Croatia,2017,5,weekly,1304
HRV,Croatia,2017,6,weekly,1164
HRV,Croatia,2017,7,weekly,1118
HRV,Croatia,2017,8,weekly,1072
HRV,Croatia,2017,9,weekly,1104
HRV,Croatia,2017,10,weekly,983
HRV,Croatia,2017,11,weekly,1035
HRV,Croatia,2017,12,weekly,1038
HRV,Croatia,2017,13,weekly,969
HRV,Croatia,2017,14,weekly,995
HRV,Croatia,2017,15,weekly,970
HRV,Croatia,2017,16,weekly,996
HRV,Croatia,2017,17,weekly,1025
HRV,Croatia,2017,18,weekly,999
HRV,Croatia,2017,19,weekly,925
HRV,Croatia,2017,20,weekly,931
HRV,Croatia,2017,21,weekly,894
HRV,Croatia,2017,22,weekly,984
HRV,Croatia,2017,23,weekly,906
HRV,Croatia,2017,24,weekly,857
HRV,Croatia,2017,25,weekly,1004
HRV,Croatia,2017,26,weekly,933
HRV,Croatia,2017,27,weekly,973
HRV,Croatia,2017,28,weekly,1010
HRV,Croatia,2017,29,weekly,979
HRV,Croatia,2017,30,weekly,863
HRV,Croatia,2017,31,weekly,1106
HRV,Croatia,2017,32,weekly,1022
HRV,Croatia,2017,33,weekly,850
HRV,Croatia,2017,34,weekly,876
HRV,Croatia,2017,35,weekly,917
HRV,Croatia,2017,36,weekly,875
HRV,Croatia,2017,37,weekly,862
HRV,Croatia,2017,38,weekly,918
HRV,Croatia,2017,39,weekly,969
HRV,Croatia,2017,40,weekly,965
HRV,Croatia,2017,41,weekly,994
HRV,Croatia,2017,42,weekly,939
HRV,Croatia,2017,43,weekly,945
HRV,Croatia,2017,44,weekly,1000
HRV,Croatia,2017,45,weekly,977
HRV,Croatia,2017,46,weekly,985
HRV,Croatia,2017,47,weekly,940
HRV,Croatia,2017,48,weekly,1020
HRV,Croatia,2017,49,weekly,1038
HRV,Croatia,2017,50,weekly,1028
HRV,Croatia,2017,51,weekly,989
HRV,Croatia,2017,52,weekly,1093
HRV,Croatia,2018,1,weekly,1128
HRV,Croatia,2018,2,weekly,1165
HRV,Croatia,2018,3,weekly,1203
HRV,Croatia,2018,4,weekly,1137
HRV,Croatia,2018,5,weekly,1146
HRV,Croatia,2018,6,weekly,1154
HRV,Croatia,2018,7,weekly,1157
HRV,Croatia,2018,8,weekly,1134
HRV,Croatia,2018,9,weekly,1225
HRV,Croatia,2018,10,weekly,1266
HRV,Croatia,2018,11,weekly,1165
HRV,Croatia,2018,12,weekly,1072
HRV,Croatia,2018,13,weekly,1061
HRV,Croatia,2018,14,weekly,1065
HRV,Croatia,2018,15,weekly,1007
HRV,Croatia,2018,16,weekly,947
HRV,Croatia,2018,17,weekly,1028
HRV,Croatia,2018,18,weekly,878
HRV,Croatia,2018,19,weekly,935
HRV,Croatia,2018,20,weekly,919
HRV,Croatia,2018,21,weekly,930
HRV,Croatia,2018,22,weekly,950
HRV,Croatia,2018,23,weekly,917
HRV,Croatia,2018,24,weekly,901
HRV,Croatia,2018,25,weekly,845
HRV,Croatia,2018,26,weekly,884
HRV,Croatia,2018,27,weekly,985
HRV,Croatia,2018,28,weekly,947
HRV,Croatia,2018,29,weekly,911
HRV,Croatia,2018,30,weekly,916
HRV,Croatia,2018,31,weekly,1044
HRV,Croatia,2018,32,weekly,1030
HRV,Croatia,2018,33,weekly,956
HRV,Croatia,2018,34,weekly,939
HRV,Croatia,2018,35,weekly,879
HRV,Croatia,2018,36,weekly,918
HRV,Croatia,2018,37,weekly,929
HRV,Croatia,2018,38,weekly,926
HRV,Croatia,2018,39,weekly,913
HRV,Croatia,2018,40,weekly,1035
