country_name,year,time,deaths,time_unit,source
Latvia,2018,50,560,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2018,51,613,weekly ISO 8601,www.mortality.org
Latvia,2018,51,613,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2018,52,589,weekly ISO 8601,www.mortality.org
Latvia,2018,52,589,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,1,586,weekly ISO 8601,www.mortality.org
Latvia,2019,1,586,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,2,669,weekly ISO 8601,www.mortality.org
Latvia,2019,2,669,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,3,669,weekly ISO 8601,www.mortality.org
Latvia,2019,3,669,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,4,612,weekly ISO 8601,www.mortality.org
Latvia,2019,4,612,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,5,636,weekly ISO 8601,www.mortality.org
Latvia,2019,5,636,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,6,619,weekly ISO 8601,www.mortality.org
Latvia,2019,6,619,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,7,599,weekly ISO 8601,www.mortality.org
Latvia,2019,7,599,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,8,596,weekly ISO 8601,www.mortality.org
Latvia,2019,8,596,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,9,572,weekly ISO 8601,www.mortality.org
Latvia,2019,9,572,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,10,575,weekly ISO 8601,www.mortality.org
Latvia,2019,10,575,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,11,533,weekly ISO 8601,www.mortality.org
Latvia,2019,11,533,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,12,557,weekly ISO 8601,www.mortality.org
Latvia,2019,12,557,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,13,562,weekly ISO 8601,www.mortality.org
Latvia,2019,13,562,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,14,523,weekly ISO 8601,www.mortality.org
Latvia,2019,14,523,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,15,552,weekly ISO 8601,www.mortality.org
Latvia,2019,15,552,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,16,509,weekly ISO 8601,www.mortality.org
Latvia,2019,16,509,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,17,564,weekly ISO 8601,www.mortality.org
Latvia,2019,17,564,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,18,455,weekly ISO 8601,www.mortality.org
Latvia,2019,18,455,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,19,545,weekly ISO 8601,www.mortality.org
Latvia,2019,19,545,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,20,501,weekly ISO 8601,www.mortality.org
Latvia,2019,20,501,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,21,533,weekly ISO 8601,www.mortality.org
Latvia,2019,21,533,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,22,490,weekly ISO 8601,www.mortality.org
Latvia,2019,22,490,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,23,498,weekly ISO 8601,www.mortality.org
Latvia,2019,23,498,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,24,488,weekly ISO 8601,www.mortality.org
Latvia,2019,24,488,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,25,505,weekly ISO 8601,www.mortality.org
Latvia,2019,25,505,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,26,469,weekly ISO 8601,www.mortality.org
Latvia,2019,26,469,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,27,483,weekly ISO 8601,www.mortality.org
Latvia,2019,27,483,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,28,493,weekly ISO 8601,www.mortality.org
Latvia,2019,28,493,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,29,535,weekly ISO 8601,www.mortality.org
Latvia,2019,29,535,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,30,492,weekly ISO 8601,www.mortality.org
Latvia,2019,30,492,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,31,456,weekly ISO 8601,www.mortality.org
Latvia,2019,31,456,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,32,448,weekly ISO 8601,www.mortality.org
Latvia,2019,32,448,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,33,484,weekly ISO 8601,www.mortality.org
Latvia,2019,33,484,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,34,453,weekly ISO 8601,www.mortality.org
Latvia,2019,34,453,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,35,473,weekly ISO 8601,www.mortality.org
Latvia,2019,35,473,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,36,456,weekly ISO 8601,www.mortality.org
Latvia,2019,36,456,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,37,505,weekly ISO 8601,www.mortality.org
Latvia,2019,37,505,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,38,463,weekly ISO 8601,www.mortality.org
Latvia,2019,38,463,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,39,562,weekly ISO 8601,www.mortality.org
Latvia,2019,39,562,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,40,534,weekly ISO 8601,www.mortality.org
Latvia,2019,40,534,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,41,532,weekly ISO 8601,www.mortality.org
Latvia,2019,41,532,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,42,511,weekly ISO 8601,www.mortality.org
Latvia,2019,42,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,43,511,weekly ISO 8601,www.mortality.org
Latvia,2019,43,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,44,509,weekly ISO 8601,www.mortality.org
Latvia,2019,44,509,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,45,486,weekly ISO 8601,www.mortality.org
Latvia,2019,45,486,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,46,481,weekly ISO 8601,www.mortality.org
Latvia,2019,46,481,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,47,538,weekly ISO 8601,www.mortality.org
Latvia,2019,47,538,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,48,548,weekly ISO 8601,www.mortality.org
Latvia,2019,48,548,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,49,544,weekly ISO 8601,www.mortality.org
Latvia,2019,49,544,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,50,558,weekly ISO 8601,www.mortality.org
Latvia,2019,50,558,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,51,563,weekly ISO 8601,www.mortality.org
Latvia,2019,51,563,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2019,52,597,weekly ISO 8601,www.mortality.org
Latvia,2019,52,597,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,1,597,weekly ISO 8601,www.mortality.org
Latvia,2020,1,597,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,2,587,weekly ISO 8601,www.mortality.org
Latvia,2020,2,587,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,3,538,weekly ISO 8601,www.mortality.org
Latvia,2020,3,538,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,4,553,weekly ISO 8601,www.mortality.org
Latvia,2020,4,553,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,5,550,weekly ISO 8601,www.mortality.org
Latvia,2020,5,550,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,6,532,weekly ISO 8601,www.mortality.org
Latvia,2020,6,532,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,7,544,weekly ISO 8601,www.mortality.org
Latvia,2020,7,544,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,8,545,weekly ISO 8601,www.mortality.org
Latvia,2020,8,545,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,9,447,weekly ISO 8601,www.mortality.org
Latvia,2020,9,447,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,10,481,weekly ISO 8601,www.mortality.org
Latvia,2020,10,481,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,11,513,weekly ISO 8601,www.mortality.org
Latvia,2020,11,513,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,12,566,weekly ISO 8601,www.mortality.org
Latvia,2020,12,566,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,13,529,weekly ISO 8601,www.mortality.org
Latvia,2020,13,529,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,14,561,weekly ISO 8601,www.mortality.org
Latvia,2020,14,561,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,15,491,weekly ISO 8601,www.mortality.org
Latvia,2020,15,491,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,16,573,weekly ISO 8601,www.mortality.org
Latvia,2020,16,573,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,17,533,weekly ISO 8601,www.mortality.org
Latvia,2020,17,533,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,18,533,weekly ISO 8601,www.mortality.org
Latvia,2020,18,533,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,19,578,weekly ISO 8601,www.mortality.org
Latvia,2020,19,578,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,20,521,weekly ISO 8601,www.mortality.org
Latvia,2020,20,521,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,21,557,weekly ISO 8601,www.mortality.org
Latvia,2020,21,557,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,22,505,weekly ISO 8601,www.mortality.org
Latvia,2020,22,505,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,23,504,weekly ISO 8601,www.mortality.org
Latvia,2020,23,504,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,24,528,weekly ISO 8601,www.mortality.org
Latvia,2020,24,528,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,25,499,weekly ISO 8601,www.mortality.org
Latvia,2020,25,499,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,26,479,weekly ISO 8601,www.mortality.org
Latvia,2020,26,479,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,27,605,weekly ISO 8601,www.mortality.org
Latvia,2020,27,605,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,28,468,weekly ISO 8601,www.mortality.org
Latvia,2020,28,468,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,29,503,weekly ISO 8601,www.mortality.org
Latvia,2020,29,503,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,30,494,weekly ISO 8601,www.mortality.org
Latvia,2020,30,494,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,31,499,weekly ISO 8601,www.mortality.org
Latvia,2020,31,499,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,32,463,weekly ISO 8601,www.mortality.org
Latvia,2020,32,463,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,33,511,weekly ISO 8601,www.mortality.org
Latvia,2020,33,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,34,549,weekly ISO 8601,www.mortality.org
Latvia,2020,34,549,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,35,504,weekly ISO 8601,www.mortality.org
Latvia,2020,35,504,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,36,459,weekly ISO 8601,www.mortality.org
Latvia,2020,36,459,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,37,490,weekly ISO 8601,www.mortality.org
Latvia,2020,37,490,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,38,496,weekly ISO 8601,www.mortality.org
Latvia,2020,38,496,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,39,480,weekly ISO 8601,www.mortality.org
Latvia,2020,39,480,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,40,562,weekly ISO 8601,www.mortality.org
Latvia,2020,40,562,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,41,520,weekly ISO 8601,www.mortality.org
Latvia,2020,41,520,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,42,509,weekly ISO 8601,www.mortality.org
Latvia,2020,42,509,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,43,565,weekly ISO 8601,www.mortality.org
Latvia,2020,43,565,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,44,548,weekly ISO 8601,www.mortality.org
Latvia,2020,44,548,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,45,546,weekly ISO 8601,www.mortality.org
Latvia,2020,45,546,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,46,572,weekly ISO 8601,www.mortality.org
Latvia,2020,46,572,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,47,599,weekly ISO 8601,www.mortality.org
Latvia,2020,47,599,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,48,583,weekly ISO 8601,www.mortality.org
Latvia,2020,48,583,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,49,625,weekly ISO 8601,www.mortality.org
Latvia,2020,49,625,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,50,666,weekly ISO 8601,www.mortality.org
Latvia,2020,50,666,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,51,751,weekly ISO 8601,www.mortality.org
Latvia,2020,51,751,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,52,539,weekly ISO 8601,www.mortality.org
Latvia,2020,52,539,weekly ISO 8601,ec.europa.eu/eurostat/home
Latvia,2020,53,786,weekly ISO 8601,www.mortality.org
Latvia,2020,53,786,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,1,12,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,2,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,3,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,4,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,5,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,6,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,7,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,8,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,9,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,10,12,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,11,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,12,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,13,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,14,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,15,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,16,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,17,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,18,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,19,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,20,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,21,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,22,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,23,8,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,24,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,25,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,26,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,27,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,28,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,29,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,30,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,31,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,32,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,33,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,34,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,35,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,36,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,37,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,38,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,39,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,40,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,41,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,42,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,43,1,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,44,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,45,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,46,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,47,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,48,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,49,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,50,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,51,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,52,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2015,53,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,1,11,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,2,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,3,11,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,4,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,5,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,6,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,7,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,8,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,9,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,10,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,11,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,12,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,13,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,14,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,15,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,16,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,17,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,18,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,19,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,20,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,21,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,22,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,23,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,24,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,25,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,26,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,27,0,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,28,10,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,29,8,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,30,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,31,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,32,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,33,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,34,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,35,11,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,36,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,37,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,38,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,39,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,40,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,41,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,42,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,43,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,44,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,45,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,46,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,47,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,48,8,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,49,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,50,10,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,51,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2016,52,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,1,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,2,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,3,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,4,8,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,5,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,6,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,7,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,8,1,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,9,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,10,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,11,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,12,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,13,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,14,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,15,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,16,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,17,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,18,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,19,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,20,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,21,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,22,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,23,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,24,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,25,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,26,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,27,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,28,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,29,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,30,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,31,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,32,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,33,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,34,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,35,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,36,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,37,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,38,3,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,39,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,40,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,41,8,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,42,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,43,5,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,44,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,45,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,46,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,47,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,48,2,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,49,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,50,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,51,7,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2017,52,9,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2018,1,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2018,2,4,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2018,3,10,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2018,4,6,weekly ISO 8601,ec.europa.eu/eurostat/home
Liechtenstein,2018,5,3,weekly ISO 8601,ec.europa.eu/eurostat/home
